id,start_date,end_date,associate_id,entity,department,division,sub_division,position,job,work_location,cost_center,region,level,is_active,updated_on,external_ref_id,org_code,is_org_head,grade,country,base_work_location,work_permit_status,is_mezzanine_member,is_mtm_member
"13177","2022-09-01 00:00:00","2024-04-21 00:00:00","2715","1","1479","3","13","44","19","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21478","0",\N,"4",\N,\N,"0","0"
"13178","2022-09-02 00:00:00","2024-05-13 00:00:00","2716","1","1066","3","23","44","19","1","CKTKMNGBN",\N,"7","1","2024-07-05 10:52:32",\N,"21066","0",\N,"4",\N,\N,"0","0"
"13179","2022-09-02 00:00:00","2024-09-23 00:00:00","2717","1","1065","3","23","44","19","1","CKTKMSRBM","32","7","1","2024-09-24 10:56:17",\N,"21065","0",\N,"4",\N,\N,"0","0"
"13180","2022-09-01 00:00:00","2023-12-27 00:00:00","2718","1","5","3","23","44","19","1","CKTKUKGBN",\N,"7","1","2024-07-05 10:52:32",\N,"20005","0",\N,"4",\N,\N,"0","0"
"13181","2022-09-01 00:00:00","2023-12-18 00:00:00","2719","1","1462","3","9","44","19","1","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"21461","0",\N,"4",\N,\N,"0","0"
"13182","2022-09-01 00:00:00","2023-02-01 00:00:00","2720","1","1489","3","9","44","19","1","KSXXXXBDM",\N,"7","1","2024-07-05 10:52:32",\N,"21488","0",\N,"4",\N,\N,"0","0"
"13183","2022-09-01 00:00:00","2023-07-03 00:00:00","2721","1","37","3","25","44","19","1","CKTFINTRY",\N,"7","1","2024-07-05 10:52:32",\N,"20037","0",\N,"4",\N,\N,"0","0"
"13184","2022-09-07 00:00:00","2024-09-23 00:00:00","2722","1","13","3","24","44","19","1","CKTXXXHCM","1","7","1","2024-09-24 10:58:35",\N,"20013","0",\N,"4",\N,\N,"0","0"
"13185","2022-09-05 00:00:00","2024-07-22 00:00:00","2723","1","1087","3","13","44","17","1","CKTHCMLDE","1","7","1","2024-07-23 05:41:23",\N,"21087","0",\N,"4",\N,\N,"0","0"
"13186","2022-09-23 00:00:00","2022-11-06 00:00:00","2724","1","1047","3","6","44","19","2","CKTXXXGMT",\N,"7","1","2024-07-05 10:52:32",\N,"21047","0",\N,"4",\N,\N,"0","0"
"13187","2022-09-09 00:00:00","2023-01-09 00:00:00","2726","1","1047","3","6","44","19","2","CKTXXXGMT",\N,"7","1","2024-07-05 10:52:32",\N,"21047","0",\N,"4",\N,\N,"0","0"
"13188","2022-09-12 00:00:00","2023-03-09 00:00:00","2729","1","1478","3","13","44","17","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21477","0",\N,"4",\N,\N,"0","0"
"13189","2022-09-19 00:00:00","2023-01-11 00:00:00","2733","1","32","3","6","44","17","2","CKTXXXGMT",\N,"7","1","2024-07-05 10:52:32",\N,"20032","0",\N,"4",\N,\N,"0","0"
"13190","2022-09-19 00:00:00","2023-10-17 00:00:00","2734","1","63","4","7","44","17","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"20063","0",\N,"4",\N,\N,"0","0"
"13191","2022-10-03 00:00:00","2023-03-09 00:00:00","2750","1","1478","3","13","135","15","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21477","0",\N,"4",\N,\N,"0","0"
"13192","2022-10-01 00:00:00","2023-04-04 00:00:00","2753","1","1040","3","6","44","19","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"21040","0",\N,"4",\N,\N,"0","0"
"13193","2022-10-01 00:00:00","2023-05-11 00:00:00","2754","1","1087","3","13","44","19","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21087","0",\N,"4",\N,\N,"0","0"
"13194","2022-10-01 00:00:00","2023-01-31 00:00:00","2755","1","1789","3","38","44","19","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21775","0",\N,"4",\N,\N,"0","0"
"13195","2022-10-10 00:00:00","2024-08-11 00:00:00","2757","1","1016","3","9","44","17","1","CKTXXXIPO","1","7","1","2024-08-12 12:02:11",\N,"21016","0",\N,"4",\N,\N,"0","0"
"13196","2022-10-12 00:00:00","2023-03-26 00:00:00","2760","1","1954","2","11","17","12","1","CKTXXXOHO",\N,"6","1","2024-07-05 10:52:32",\N,"21938","1",\N,"4",\N,\N,"0","0"
"13197","2022-10-10 00:00:00","2023-03-09 00:00:00","2762","1","1037","3","13","44","47","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21037","0",\N,"4",\N,\N,"0","0"
"13198","2022-10-14 00:00:00","2023-04-25 00:00:00","2763","1","1880","2","11","17","9","1","CKTXXXOHO",\N,"6","1","2024-07-05 10:52:32",\N,"21864","1",\N,"4",\N,\N,"0","0"
"13199","2022-10-14 00:00:00","2023-11-29 00:00:00","2764","1","1894","2","11","17","12","1","CKTXXXOHO",\N,"6","1","2024-07-05 10:52:32",\N,"21878","1",\N,"4",\N,\N,"0","0"
"13200","2022-10-03 00:00:00","2023-04-05 00:00:00","2768","1","1066","3","23","44","19","1","KSXXXXBDM",\N,"7","1","2024-07-05 10:52:32",\N,"21066","0",\N,"4",\N,\N,"0","0"
"13201","2022-09-16 00:00:00","2023-03-05 00:00:00","2769","1","1464","3","9","44","19","1","CKTKUMSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21463","0",\N,"4",\N,\N,"0","0"
"13202","2022-10-01 00:00:00","2023-04-03 00:00:00","2778","1","1766","4","7","230","19","1","CKTXXXETS",\N,"7","1","2024-07-05 10:52:32",\N,"21752","0",\N,"4",\N,\N,"0","0"
"13203","2022-10-01 00:00:00","2023-03-20 00:00:00","2805","1","1964","4","8","230","19","1","CKTXXXTER",\N,"7","1","2024-07-05 10:52:32",\N,"21948","0",\N,"4",\N,\N,"0","0"
"13204","2022-10-01 00:00:00","2023-03-20 00:00:00","2823","1","1964","4","11","6","19","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21948","0",\N,"4",\N,\N,"0","0"
"13205","2022-10-28 00:00:00","2023-04-04 00:00:00","2854","1","1453","3","6","44","17","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"21457","0",\N,"4",\N,\N,"0","0"
"13206","2022-11-21 00:00:00","2023-04-03 00:00:00","2870","1","1063","4","7","44","17","2","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21063","0",\N,"4",\N,\N,"0","0"
"13207","2022-10-28 00:00:00","2023-05-23 00:00:00","2990","1","1489","3","9","226","19","2","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"21488","0",\N,"4",\N,\N,"0","0"
"13208","2022-11-23 00:00:00","2023-03-09 00:00:00","2991","1","1462","3","9","44","17","2","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"21461","0",\N,"4",\N,\N,"0","0"
"13209","2022-11-28 00:00:00","2023-04-03 00:00:00","2992","1","1063","4","7","230","19","2","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21063","0",\N,"4",\N,\N,"0","0"
"13210","2022-12-14 00:00:00","2023-02-08 00:00:00","3003","1","1047","3","6","44","17","2","CKTXXXGMT",\N,"7","1","2024-07-05 10:52:32",\N,"21047","0",\N,"4",\N,\N,"0","0"
"13211","2022-12-19 00:00:00","2023-01-09 00:00:00","3005","1","1047","3","6","44","19","2","CKTXXXGMT",\N,"7","1","2024-07-05 10:52:32",\N,"21047","0",\N,"4",\N,\N,"0","0"
"13212","2022-12-13 00:00:00","2023-01-17 00:00:00","3010","1","1457","3","27","226","19","2","CKTKUPSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21455","0",\N,"4",\N,\N,"0","0"
"13213","2022-11-18 00:00:00","2023-12-27 00:00:00","700005","2","325","3","27","226","17","0","CKTKEUSBU",\N,"7","1","2024-07-05 10:52:32",\N,"20325","0",\N,"5",\N,\N,"0","0"
"13214","2022-11-21 00:00:00","2022-11-23 00:00:00","700006","8","1235","7","18","31","16","0","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21234","0",\N,"6",\N,\N,"0","0"
"13215","2022-10-04 00:00:00","2024-01-04 00:00:00","700007","8","1783","7","16","31","16","0","CKTDPAOAP",\N,"7","1","2024-07-05 10:52:32",\N,"21769","0",\N,"6",\N,\N,"0","0"
"13216","2022-11-01 00:00:00","2024-01-23 00:00:00","700008","5","311","13","24","99999","21","2","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"20311","0",\N,"7",\N,\N,"0","0"
"13217","2022-11-21 00:00:00","2023-04-04 00:00:00","700009","8","1011","8","6","79","47","1","CKTKUPSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21011","0",\N,"6",\N,\N,"0","0"
"13218","2022-11-25 00:00:00","2023-08-23 00:00:00","700010","8","1662","7","18","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21652","0",\N,"6",\N,\N,"0","0"
"13219","2022-11-25 00:00:00","2023-01-09 00:00:00","700011","8","1881","7","15","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21865","0",\N,"6",\N,\N,"0","0"
"13220","2022-12-08 00:00:00","2023-02-20 00:00:00","700012","16","1687","17","17","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21675","0",\N,"1",\N,\N,"0","0"
"13221","2022-12-19 00:00:00","2023-05-17 00:00:00","700013","8","81","8","27","240","2","1","CKTKUMSBU",\N,"7","1","2024-07-05 10:52:32",\N,"20081","0",\N,"6",\N,\N,"0","0"
"13222","2022-12-19 00:00:00","2023-05-15 00:00:00","700014","8","81","8","27","240","2","1","CKTKUMSBU",\N,"7","1","2024-07-05 10:52:32",\N,"20081","0",\N,"6",\N,\N,"0","0"
"13223","2022-11-04 00:00:00","2023-11-23 00:00:00","800017","1","915","3","24","238","19","1","CKTKEUSBU",\N,"7","1","2024-07-05 10:52:32",\N,"20915","0",\N,"4",\N,\N,"0","0"
"13224","2021-06-16 00:00:00","2023-04-03 00:00:00","900254","1","1745","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21731","0",\N,"4",\N,\N,"0","0"
"13225","2021-06-16 00:00:00","2023-04-03 00:00:00","900255","1","1745","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21731","0",\N,"4",\N,\N,"0","0"
"13226","2021-08-16 00:00:00","2023-04-03 00:00:00","900272","1","1063","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21063","0",\N,"4",\N,\N,"0","0"
"13227","2021-08-16 00:00:00","2022-07-23 00:00:00","900274","1","1063","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21063","0",\N,"4",\N,\N,"0","0"
"13228","2021-08-16 00:00:00","2022-08-05 00:00:00","900275","1","1063","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21063","0",\N,"4",\N,\N,"0","0"
"13229","2021-08-16 00:00:00","2023-04-03 00:00:00","900276","1","1063","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21063","0",\N,"4",\N,\N,"0","0"
"13230","2021-08-16 00:00:00","2023-04-03 00:00:00","900277","1","1063","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21063","0",\N,"4",\N,\N,"0","0"
"13231","2021-08-16 00:00:00","2022-09-09 00:00:00","900278","1","1063","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21063","0",\N,"4",\N,\N,"0","0"
"13232","2021-08-16 00:00:00","2022-11-23 00:00:00","900290","1","1063","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21063","0",\N,"4",\N,\N,"0","0"
"13233","2021-09-15 00:00:00","2022-09-29 00:00:00","900298","1","1413","4","8","230","19","1","CKTXXXTER",\N,"7","1","2024-07-05 10:52:32",\N,"21412","0",\N,"4",\N,\N,"0","0"
"13234","2021-09-15 00:00:00","2023-04-02 00:00:00","900300","1","1413","4","8","230","19","1","CKTXXXTER",\N,"7","1","2024-07-05 10:52:32",\N,"21412","0",\N,"4",\N,\N,"0","0"
"13235","2022-01-03 00:00:00","2023-07-30 00:00:00","900436","1","1063","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21063","0",\N,"4",\N,\N,"0","0"
"13236","2022-03-01 00:00:00","2022-10-23 00:00:00","900600","1","1063","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21063","0",\N,"4",\N,\N,"0","0"
"13237","2022-04-04 00:00:00","2022-08-23 00:00:00","900659","1","1065","3","23","44","19","1","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"21065","0",\N,"4",\N,\N,"0","0"
"13238","2022-07-13 00:00:00","2023-03-26 00:00:00","900738","1","1412","4","8","44","19","1","CKTXXXTER",\N,"7","1","2024-07-05 10:52:32",\N,"21411","0",\N,"4",\N,\N,"0","0"
"13239","2022-07-13 00:00:00","2023-07-11 00:00:00","900739","1","1412","4","8","44","19","1","CKTXXXTER",\N,"7","1","2024-07-05 10:52:32",\N,"21411","0",\N,"4",\N,\N,"0","0"
"13240","2022-07-13 00:00:00","2022-09-09 00:00:00","900740","1","1412","4","8","44","19","1","CKTXXXTER",\N,"7","1","2024-07-05 10:52:32",\N,"21411","0",\N,"4",\N,\N,"0","0"
"13241","2022-07-13 00:00:00","2023-03-16 00:00:00","900741","1","1900","4","8","230","19","1","CKTXXXTER",\N,"7","1","2024-07-05 10:52:32",\N,"21884","0",\N,"4",\N,\N,"0","0"
"13242","2022-07-13 00:00:00","2023-07-11 00:00:00","900742","1","1412","4","8","44","19","1","CKTXXXTER",\N,"7","1","2024-07-05 10:52:32",\N,"21411","0",\N,"4",\N,\N,"0","0"
"13243","2022-07-13 00:00:00","2023-04-02 00:00:00","900743","1","1412","4","8","44","19","1","CKTXXXTER",\N,"7","1","2024-07-05 10:52:32",\N,"21411","0",\N,"4",\N,\N,"0","0"
"13244","2022-07-13 00:00:00","2023-04-02 00:00:00","900744","1","1412","4","8","44","19","1","CKTXXXTER",\N,"7","1","2024-07-05 10:52:32",\N,"21411","0",\N,"4",\N,\N,"0","0"
"13245","2022-07-18 00:00:00","2023-01-16 00:00:00","900745","1","1062","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,\N,\N,\N,"4",\N,\N,"0","0"
"13246","2022-08-08 00:00:00","2023-03-05 00:00:00","900847","1","48","3","9","44","19","1","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"20048","0",\N,"4",\N,\N,"0","0"
"13247","2022-08-08 00:00:00","2023-03-05 00:00:00","900848","1","48","3","9","44","19","1","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"20048","0",\N,"4",\N,\N,"0","0"
"13248","2022-08-08 00:00:00","2023-03-05 00:00:00","900849","1","48","3","9","44","19","1","KSXXXXBDM",\N,"7","1","2024-07-05 10:52:32",\N,"20048","0",\N,"4",\N,\N,"0","0"
"13249","2022-08-08 00:00:00","2023-03-05 00:00:00","900850","1","48","3","9","44","19","1","CKTKEUSBU",\N,"7","1","2024-07-05 10:52:32",\N,"20048","0",\N,"4",\N,\N,"0","0"
"13250","2022-08-08 00:00:00","2023-03-05 00:00:00","900851","1","48","3","9","44","19","1","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"20048","0",\N,"4",\N,\N,"0","0"
"13251","2022-08-08 00:00:00","2023-03-05 00:00:00","900852","1","48","3","9","44","19","1","KSXXXXBDM",\N,"7","1","2024-07-05 10:52:32",\N,"20048","0",\N,"4",\N,\N,"0","0"
"13252","2022-08-08 00:00:00","2023-05-23 00:00:00","900853","1","48","3","9","44","19","1","CKTXXXMKT",\N,"7","1","2024-07-05 10:52:32",\N,"20048","0",\N,"4",\N,\N,"0","0"
"13253","2022-08-12 00:00:00","2023-03-16 00:00:00","900854","1","1900","4","8","230","19","1","CKTXXXTER",\N,"7","1","2024-07-05 10:52:32",\N,"21884","0",\N,"4",\N,\N,"0","0"
"13254","2022-08-22 00:00:00","2022-09-14 00:00:00","900897","1","29","3","6","44","19","1","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"20029","0",\N,"4",\N,\N,"0","0"
"13255","2022-09-05 00:00:00","2023-03-04 00:00:00","900946","1","1060","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21060","0",\N,"4",\N,\N,"0","0"
"13256","2022-09-05 00:00:00","2023-03-04 00:00:00","900947","1","1060","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21060","0",\N,"4",\N,\N,"0","0"
"13257","2022-09-05 00:00:00","2023-03-04 00:00:00","900948","1","1060","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21060","0",\N,"4",\N,\N,"0","0"
"13258","2022-09-05 00:00:00","2023-03-04 00:00:00","900949","1","1060","4","7","230","19","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21060","0",\N,"4",\N,\N,"0","0"
"13259","2022-09-19 00:00:00","2023-04-02 00:00:00","900950","1","1412","4","8","44","19","1","CKTXXXTER",\N,"7","1","2024-07-05 10:52:32",\N,"21411","0",\N,"4",\N,\N,"0","0"
"13260","2022-09-21 00:00:00","2023-03-05 00:00:00","900951","1","48","3","9","44","19","1","CKTKUMSBU",\N,"7","1","2024-07-05 10:52:32",\N,"20048","0",\N,"4",\N,\N,"0","0"
"13261","2022-09-21 00:00:00","2023-12-08 00:00:00","900952","1","48","3","9","44","19","1","CKTXXXMKT",\N,"7","1","2024-07-05 10:52:32",\N,"20048","0",\N,"4",\N,\N,"0","0"
"13262","2022-09-30 00:00:00","2023-01-03 00:00:00","901010","1","1413","4","8","230","19","1","CKTXXXTER",\N,"7","1","2024-07-05 10:52:32",\N,"21412","0",\N,"4",\N,\N,"0","0"
"13263","2022-10-17 00:00:00","2023-04-02 00:00:00","901074","1","1741","4","35","44","19","1","CKTXXXUPX",\N,"7","1","2024-07-05 10:52:32",\N,"21727","0",\N,"4",\N,\N,"0","0"
"13264","2022-11-07 00:00:00","2023-05-05 00:00:00","901160","1","1063","4","7","41","19","2","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21063","0",\N,"4",\N,\N,"0","0"
"13265","2005-11-29 00:00:00","2023-06-13 00:00:00","4","1","365","2","36","148","9","2","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20365","0",\N,"4",\N,\N,"0","0"
"13266","2006-04-05 00:00:00","2023-03-08 00:00:00","10","1","1687","2","17","105","12","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21675","0",\N,"4",\N,\N,"0","0"
"13267","2008-09-15 00:00:00","2024-06-11 00:00:00","104","1","1487","2","44","235","9","1","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"21486","0",\N,"4",\N,\N,"0","0"
"13268","2010-04-06 00:00:00","2023-02-08 00:00:00","221","1","1687","2","14","105","12","1","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21974","1",\N,"4",\N,\N,"0","0"
"13269","2010-06-28 00:00:00","2023-05-29 00:00:00","255","1","1057","2","36","105","12","8","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21057","0",\N,"4",\N,\N,"0","0"
"13270","2011-04-27 00:00:00","2023-06-11 00:00:00","322","1","346","2","15","105","12","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20346","0",\N,"4",\N,\N,"0","0"
"13271","2011-08-22 00:00:00","2023-02-20 00:00:00","353","1","1940","2","21","148","9","8","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21924","0",\N,"4",\N,\N,"0","0"
"13272","2012-02-08 00:00:00","2024-07-22 00:00:00","384","1","1812","2","40","125","14","8","CKTKMNSBU","2","7","1","2024-07-23 11:42:56",\N,"21798","0",\N,"4",\N,\N,"0","0"
"13273","2012-02-27 00:00:00","2023-06-13 00:00:00","392","1","1227","2","36","148","9","12","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21226","0",\N,"4",\N,\N,"0","0"
"13274","2012-03-01 00:00:00","2023-04-10 00:00:00","398","1","366","2","36","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20366","0",\N,"4",\N,\N,"0","0"
"13275","2012-04-02 00:00:00","2023-04-03 00:00:00","410","1","1188","4","7","237","46","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21188","0",\N,"4",\N,\N,"0","0"
"13276","2012-04-02 00:00:00","2023-06-04 00:00:00","418","1","1058","2","15","125","14","8","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21058","0",\N,"4",\N,\N,"0","0"
"13277","2012-04-16 00:00:00","2023-03-08 00:00:00","421","1","1188","2","36","105","12","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21188","0",\N,"4",\N,\N,"0","0"
"13278","2012-04-01 00:00:00","2024-06-03 00:00:00","429","1","1688","2","36","105","12","1","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"21676","0",\N,"4",\N,\N,"0","0"
"13279","2012-04-01 00:00:00","2023-01-30 00:00:00","432","1","20","2","17","235","52","2","CKTXXXOHO",\N,"7","1","2025-03-31 06:00:43",\N,"20020","0",\N,"4",\N,\N,"0","0"
"13280","2012-04-30 00:00:00","2023-03-06 00:00:00","433","1","1057","2","36","105","12","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21057","0",\N,"4",\N,\N,"0","0"
"13281","2012-05-14 00:00:00","2024-09-19 00:00:00","440","1","1654","2","20","6","18","1","CKTMSAPL2","32","7","1","2024-09-20 05:53:56",\N,"21644","0",\N,"4",\N,\N,"0","0"
"13282","2012-09-06 00:00:00","2023-03-13 00:00:00","487","1","1694","2","40","105","12","16","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21681","0",\N,"4",\N,\N,"0","0"
"13283","2012-10-01 00:00:00","2024-06-27 00:00:00","491","1","1688","2","36","125","14","5","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"21676","0",\N,"4",\N,\N,"0","0"
"13284","2012-10-22 00:00:00","2023-04-29 00:00:00","497","1","1487","2","40","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21486","0",\N,"4",\N,\N,"0","0"
"13285","2013-01-21 00:00:00","2023-02-08 00:00:00","532","1","367","2","14","125","14","21","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"20367","0",\N,"4",\N,\N,"0","0"
"13286","2013-02-13 00:00:00","2023-03-07 00:00:00","540","1","1221","2","17","105","12","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21220","0",\N,"4",\N,\N,"0","0"
"13287","2013-03-20 00:00:00","2023-07-30 00:00:00","560","1","1188","2","36","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21188","0",\N,"4",\N,\N,"0","0"
"13288","2013-03-25 00:00:00","2023-03-13 00:00:00","563","1","351","2","40","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20351","0",\N,"4",\N,\N,"0","0"
"13289","2013-04-15 00:00:00","2023-02-28 00:00:00","570","1","1210","2","14","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21209","0",\N,"4",\N,\N,"0","0"
"13290","2013-04-22 00:00:00","2023-01-26 00:00:00","573","1","356","2","17","31","16","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20356","0",\N,"4",\N,\N,"0","0"
"13291","2013-05-06 00:00:00","2024-09-19 00:00:00","578","1","1057","2","36","105","12","1","CKTKMNSBU","2","7","1","2024-09-20 06:48:04",\N,"21057","0",\N,"4",\N,\N,"0","0"
"13292","2013-05-06 00:00:00","2023-02-14 00:00:00","580","1","1688","2","36","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21676","0",\N,"4",\N,\N,"0","0"
"13293","2013-08-19 00:00:00","2023-10-31 00:00:00","633","1","352","2","40","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20352","0",\N,"4",\N,\N,"0","0"
"13294","2013-12-09 00:00:00","2024-01-17 00:00:00","687","1","1687","2","17","125","14","8","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21675","0",\N,"4",\N,\N,"0","0"
"13295","2013-12-23 00:00:00","2023-03-01 00:00:00","699","1","1049","2","14","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21049","0",\N,"4",\N,\N,"0","0"
"13296","2014-03-24 00:00:00","2023-03-26 00:00:00","747","1","1188","2","36","105","12","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21188","0",\N,"4",\N,\N,"0","0"
"13297","2014-04-02 00:00:00","2024-09-19 00:00:00","753","1","1188","2","36","125","14","8","CKTKMNSBU","2","7","1","2024-09-20 07:07:00",\N,"21188","0",\N,"4",\N,\N,"0","0"
"13298","2014-04-02 00:00:00","2023-02-28 00:00:00","758","1","1188","2","36","125","14","8","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21188","0",\N,"4",\N,\N,"0","0"
"13299","2014-04-28 00:00:00","2023-05-16 00:00:00","767","1","1654","2","20","6","18","2","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21644","0",\N,"4",\N,\N,"0","0"
"13300","2014-05-21 00:00:00","2023-03-08 00:00:00","786","1","1188","2","36","125","14","5","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21188","0",\N,"4",\N,\N,"0","0"
"13301","2014-05-21 00:00:00","2023-06-21 00:00:00","787","1","1057","2","36","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21057","0",\N,"4",\N,\N,"0","0"
"13302","2014-06-11 00:00:00","2024-06-24 00:00:00","799","1","1654","2","20","125","14","10","CKTKMSSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21644","0",\N,"4",\N,\N,"0","0"
"13303","2014-09-15 00:00:00","2023-08-26 00:00:00","832","1","1049","2","14","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21049","0",\N,"4",\N,\N,"0","0"
"13304","2014-10-13 00:00:00","2024-05-11 00:00:00","844","1","1696","2","21","125","14","1","CKTKMSSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21683","0",\N,"4",\N,\N,"0","0"
"13305","2014-12-08 00:00:00","2023-05-23 00:00:00","874","1","1662","2","18","125","14","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21652","0",\N,"4",\N,\N,"0","0"
"13306","2014-12-17 00:00:00","2023-02-28 00:00:00","881","1","1688","2","36","31","16","5","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21676","0",\N,"4",\N,\N,"0","0"
"13307","2015-01-05 00:00:00","2023-10-04 00:00:00","889","1","366","2","36","31","16","0","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"20366","0",\N,"4",\N,\N,"0","0"
"13308","2015-01-21 00:00:00","2023-05-09 00:00:00","902","1","1049","2","14","125","14","8","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21049","0",\N,"4",\N,\N,"0","0"
